"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"3690",100003690,"Anne","Fraser","Female",29,"England","Blue Collar","13.Dec.15",18800.25
"3708",100003708,"Yvonne","Hardacre","Female",47,"England","White Collar","14.Dec.15",64712.17
"3709",100003709,"Matt","Hamilton","Male",24,"England","White Collar","14.Dec.15",25781.13
"3710",100003710,"Sarah","Lawrence","Female",25,"England","Other","14.Dec.15",39374.75
"3711",100003711,"Kimberly","Oliver","Female",39,"England","White Collar","14.Dec.15",27715.6
"3712",100003712,"Amelia","Arnold","Female",41,"England","White Collar","14.Dec.15",916.89
"3713",100003713,"Yvonne","Mathis","Female",35,"England","White Collar","14.Dec.15",19857.59
"3714",100003714,"William","Clark","Male",28,"England","White Collar","14.Dec.15",51953.67
"3715",100003715,"Molly","Young","Female",36,"England","White Collar","14.Dec.15",125690.43
"3716",100003716,"Andrew","Parr","Male",36,"England","Blue Collar","14.Dec.15",46983.45
"3727",100003727,"Nathan","Bailey","Male",31,"England","White Collar","15.Dec.15",42049.89
"3728",100003728,"Michael","Abraham","Male",35,"England","Other","15.Dec.15",26728
"3729",100003729,"Joshua","Hart","Male",33,"England","White Collar","15.Dec.15",22448.82
"3730",100003730,"Anna","Berry","Female",40,"England","White Collar","15.Dec.15",30815.39
"3731",100003731,"Anna","McDonald","Female",42,"England","White Collar","15.Dec.15",85207.93
"3732",100003732,"Faith","Ince","Female",34,"England","White Collar","15.Dec.15",143879.62
"3733",100003733,"Wendy","Mitchell","Female",28,"England","Blue Collar","15.Dec.15",13618.72
"3734",100003734,"Joseph","Cameron","Male",43,"England","White Collar","15.Dec.15",91470.56
"3735",100003735,"James","Jackson","Male",32,"England","White Collar","15.Dec.15",63106.43
"3736",100003736,"Piers","Scott","Male",33,"England","White Collar","15.Dec.15",66452.64
"3737",100003737,"Sean","Gray","Male",34,"England","White Collar","15.Dec.15",3531.34
"3738",100003738,"David","Brew","Male",24,"England","White Collar","15.Dec.15",65072.93
"3744",100003744,"Christian","Brown","Male",36,"England","White Collar","16.Dec.15",61027.02
"3745",100003745,"Caroline","Nash","Female",26,"England","White Collar","16.Dec.15",3974.04
"3746",100003746,"Kylie","Chapman","Female",35,"England","White Collar","16.Dec.15",28148.92
"3747",100003747,"Andrea","Howard","Female",37,"England","Blue Collar","16.Dec.15",61138.64
"3748",100003748,"Gavin","Avery","Male",38,"England","Other","16.Dec.15",56516.64
"3749",100003749,"Jan","Powell","Female",45,"England","Other","16.Dec.15",62529.53
"3750",100003750,"Lucas","Mackay","Male",29,"England","White Collar","16.Dec.15",27985.16
"3751",100003751,"Heather","Vaughan","Female",37,"England","White Collar","16.Dec.15",81383.21
"3752",100003752,"Audrey","Lawrence","Female",33,"England","White Collar","16.Dec.15",48715.23
"3753",100003753,"Julian","Mitchell","Male",30,"England","Blue Collar","16.Dec.15",6983.32
"3754",100003754,"William","Dowd","Male",36,"England","White Collar","16.Dec.15",66519.95
"3755",100003755,"Carol","Henderson","Female",45,"England","White Collar","16.Dec.15",69805.45
"3756",100003756,"Lillian","Black","Female",45,"England","White Collar","16.Dec.15",1439.15
"3757",100003757,"Kylie","Powell","Female",38,"England","White Collar","16.Dec.15",3876.27
"3758",100003758,"Joshua","Peake","Male",30,"England","White Collar","16.Dec.15",29433.64
"3759",100003759,"Alison","Hodges","Female",34,"England","Blue Collar","16.Dec.15",91324.46
"3760",100003760,"Olivia","Skinner","Female",27,"England","White Collar","16.Dec.15",42901.77
"3761",100003761,"Kevin","Hunter","Male",33,"England","White Collar","16.Dec.15",116577.61
"3762",100003762,"Ryan","McLean","Male",35,"England","White Collar","16.Dec.15",34377.4
"3763",100003763,"Alexandra","Hill","Female",44,"England","Other","16.Dec.15",14563.87
"3764",100003764,"Anna","Roberts","Female",34,"England","Blue Collar","16.Dec.15",41064.35
"3765",100003765,"Alberto","Mathis","Male",33,"England","White Collar","16.Dec.15",69416.18
"3780",100003780,"Phil","Greene","Male",36,"England","Blue Collar","17.Dec.15",40728.66
"3781",100003781,"Jason","MacDonald","Male",32,"England","White Collar","17.Dec.15",42956.77
"3782",100003782,"Stephanie","Forsyth","Female",32,"England","White Collar","17.Dec.15",51475.16
"3783",100003783,"Christopher","Rampling","Male",32,"England","White Collar","17.Dec.15",36780.87
"3784",100003784,"Victor","King","Male",40,"England","White Collar","17.Dec.15",3890.53
"3785",100003785,"Una","Newman","Female",26,"England","White Collar","17.Dec.15",83372.36
"3786",100003786,"Gavin","Hart","Male",35,"England","White Collar","17.Dec.15",137981.62
"3787",100003787,"Jonathan","Allan","Male",32,"England","Blue Collar","17.Dec.15",17056.8
"3788",100003788,"Jane","Short","Female",29,"England","White Collar","17.Dec.15",5312.07
"3789",100003789,"Alberto","Langdon","Male",25,"England","Other","17.Dec.15",44515.32
"3797",100003797,"Adam","Henderson","Male",39,"England","White Collar","18.Dec.15",55454.96
"3798",100003798,"Victor","White","Male",31,"England","White Collar","18.Dec.15",32293.11
"3799",100003799,"Melanie","Gray","Female",36,"England","White Collar","18.Dec.15",20254.46
"3800",100003800,"Ludwig","Nash","Male",32,"England","Other","18.Dec.15",4983.93
"3805",100003805,"Mary","MacDonald","Female",36,"England","Blue Collar","19.Dec.15",88957.46
"3806",100003806,"Sue","Rees","Female",22,"England","White Collar","19.Dec.15",15613.06
"3807",100003807,"Boris","Hamilton","Male",23,"England","White Collar","19.Dec.15",68508.87
"3808",100003808,"Sebastian","Robertson","Male",35,"England","White Collar","19.Dec.15",40309.87
"3809",100003809,"Rose","Coleman","Female",37,"England","White Collar","19.Dec.15",32132.56
"3810",100003810,"Alexandra","Davidson","Female",23,"England","White Collar","19.Dec.15",47114.15
"3811",100003811,"Molly","Coleman","Female",30,"England","White Collar","19.Dec.15",16703.14
"3812",100003812,"Alexander","Parsons","Male",32,"England","White Collar","19.Dec.15",56233.65
"3813",100003813,"Penelope","Terry","Female",48,"England","White Collar","19.Dec.15",45166.76
"3814",100003814,"Lucas","Rees","Male",29,"England","White Collar","19.Dec.15",25665.76
"3815",100003815,"Emily","Scott","Female",36,"England","White Collar","19.Dec.15",30604.28
"3816",100003816,"Diana","Payne","Female",37,"England","White Collar","19.Dec.15",27959.65
"3817",100003817,"Brandon","Lewis","Male",29,"England","White Collar","19.Dec.15",51239.25
"3818",100003818,"Joan","Glover","Female",46,"England","Other","19.Dec.15",71257.04
"3819",100003819,"John","Abraham","Male",40,"England","White Collar","19.Dec.15",9785.44
"3820",100003820,"Hans","Dickens","Male",39,"England","White Collar","19.Dec.15",11024.75
"3828",100003828,"Emily","Churchill","Female",42,"England","Other","20.Dec.15",61434.51
"3829",100003829,"Caroline","Skinner","Female",34,"England","White Collar","20.Dec.15",3682.9
"3830",100003830,"Faith","Scott","Female",24,"England","White Collar","20.Dec.15",59597.09
"3831",100003831,"Lily","Reid","Female",36,"England","White Collar","20.Dec.15",15805.36
"3832",100003832,"Sebastian","Arnold","Male",44,"England","Blue Collar","20.Dec.15",161517.82
"3833",100003833,"Tracey","Hardacre","Female",34,"England","White Collar","20.Dec.15",4300.94
"3834",100003834,"Maria","Hill","Female",28,"England","Other","20.Dec.15",68799.11
"3835",100003835,"Grace","Ross","Female",27,"England","White Collar","20.Dec.15",55631.78
"3836",100003836,"Victoria","Arnold","Female",34,"England","Blue Collar","20.Dec.15",15667.57
"3837",100003837,"Ruth","Bailey","Female",31,"England","White Collar","20.Dec.15",48927.48
"3838",100003838,"Samuel","Baker","Male",36,"England","White Collar","20.Dec.15",42161.49
"3849",100003849,"Katherine","Avery","Female",32,"England","Blue Collar","21.Dec.15",10488.42
"3850",100003850,"Angela","Bond","Female",38,"England","White Collar","21.Dec.15",2845.03
"3851",100003851,"Audrey","Burgess","Female",26,"England","White Collar","21.Dec.15",54926.14
"3852",100003852,"Julian","MacLeod","Male",34,"England","Blue Collar","21.Dec.15",36020.52
"3853",100003853,"Jack","Allan","Male",28,"England","Blue Collar","21.Dec.15",54458.54
"3854",100003854,"Wanda","Howard","Female",22,"England","White Collar","21.Dec.15",80667.65
"3855",100003855,"Frank","Simpson","Male",27,"England","White Collar","21.Dec.15",22525.46
"3856",100003856,"Samson","James","Male",37,"England","Blue Collar","21.Dec.15",23108.88
"3865",100003865,"Carl","Hemmings","Male",36,"England","White Collar","22.Dec.15",7729.82
"3866",100003866,"Sally","Campbell","Female",38,"England","Blue Collar","22.Dec.15",94159.68
"3867",100003867,"Jonathan","Peters","Male",30,"England","Blue Collar","22.Dec.15",108224.88
"3868",100003868,"Joshua","Stewart","Male",37,"England","Blue Collar","22.Dec.15",17331.37
"3869",100003869,"Ivan","Taylor","Male",27,"England","White Collar","22.Dec.15",35451.37
"3873",100003873,"Victor","Stewart","Male",38,"England","White Collar","23.Dec.15",72352.01
"3874",100003874,"Yvonne","Simpson","Female",34,"England","Blue Collar","23.Dec.15",32700.03
"3875",100003875,"Samantha","King","Female",37,"England","White Collar","23.Dec.15",6110.25
"3876",100003876,"Trevor","Watson","Male",26,"England","Other","23.Dec.15",99642.13
"3877",100003877,"Sebastian","Greene","Male",29,"England","White Collar","23.Dec.15",23963.27
"3878",100003878,"Lauren","Churchill","Female",25,"England","White Collar","23.Dec.15",5121.17
"3879",100003879,"Wendy","Stewart","Female",36,"England","White Collar","23.Dec.15",37684.71
"3880",100003880,"Boris","Rees","Male",21,"England","White Collar","23.Dec.15",18508.11
"3881",100003881,"Abigail","Buckland","Female",36,"England","White Collar","23.Dec.15",47392.56
"3882",100003882,"Lauren","Slater","Female",35,"England","Blue Collar","23.Dec.15",168.18
"3883",100003883,"Joseph","Mills","Male",38,"England","White Collar","23.Dec.15",27984.32
"3884",100003884,"Claire","Kerr","Female",30,"England","White Collar","23.Dec.15",17188.21
"3885",100003885,"Abigail","Mills","Female",29,"England","White Collar","23.Dec.15",98.68
"3886",100003886,"Theresa","Ellison","Female",33,"England","Blue Collar","23.Dec.15",45536.82
"3887",100003887,"Irene","Piper","Female",38,"England","White Collar","23.Dec.15",30701.78
"3888",100003888,"Carl","Hudson","Male",31,"England","White Collar","23.Dec.15",48932.49
"3889",100003889,"Jane","Martin","Female",36,"England","White Collar","23.Dec.15",4867.07
"3890",100003890,"Isaac","Berry","Male",40,"England","White Collar","23.Dec.15",63320.75
"3891",100003891,"Kylie","Roberts","Female",37,"England","White Collar","23.Dec.15",39673.84
"3892",100003892,"Virginia","Clark","Female",35,"England","White Collar","23.Dec.15",26111.44
"3893",100003893,"Lisa","Terry","Female",20,"England","White Collar","23.Dec.15",34528.03
"3894",100003894,"Tim","Chapman","Male",38,"England","White Collar","23.Dec.15",46663.19
"3895",100003895,"Isaac","Mitchell","Male",38,"England","White Collar","23.Dec.15",31323.94
"3896",100003896,"Ludwig","Ross","Male",31,"England","White Collar","23.Dec.15",76429.81
"3913",100003913,"Peter","Lawrence","Male",29,"England","Other","24.Dec.15",16997.69
"3914",100003914,"Christian","Marshall","Male",37,"England","White Collar","24.Dec.15",74633.01
"3915",100003915,"Theresa","Tucker","Female",29,"England","White Collar","24.Dec.15",26802.82
"3916",100003916,"Samantha","Clarkson","Female",39,"England","Blue Collar","24.Dec.15",23208.75
"3917",100003917,"Audrey","Walsh","Female",29,"England","White Collar","24.Dec.15",37466.44
"3918",100003918,"Anne","Edmunds","Female",33,"England","White Collar","24.Dec.15",19092.99
"3919",100003919,"Michael","Coleman","Male",33,"England","Blue Collar","24.Dec.15",614.71
"3920",100003920,"Kylie","Watson","Female",42,"England","White Collar","24.Dec.15",31581.7
"3921",100003921,"Isaac","Buckland","Male",37,"England","White Collar","24.Dec.15",35743.13
"3922",100003922,"Jack","Marshall","Male",36,"England","White Collar","24.Dec.15",43385.17
"3927",100003927,"Pippa","Dowd","Female",40,"England","White Collar","25.Dec.15",31436.85
"3928",100003928,"Brian","Gibson","Male",49,"England","White Collar","25.Dec.15",21066.89
"3929",100003929,"Benjamin","Arnold","Male",32,"England","White Collar","25.Dec.15",2096.64
"3930",100003930,"Kimberly","Coleman","Female",34,"England","White Collar","25.Dec.15",21706.73
"3931",100003931,"James","Mathis","Male",36,"England","Other","25.Dec.15",3890.92
"3932",100003932,"Owen","Kerr","Male",31,"England","Other","25.Dec.15",16161.94
"3933",100003933,"Lillian","Cornish","Female",34,"England","White Collar","25.Dec.15",63677.23
"3934",100003934,"Anna","Piper","Female",33,"England","White Collar","25.Dec.15",30045.02
"3935",100003935,"Jackson","Poole","Male",36,"England","White Collar","25.Dec.15",41423.78
"3942",100003942,"Ruth","Rutherford","Female",37,"England","White Collar","26.Dec.15",36318.15
"3943",100003943,"Una","Powell","Female",50,"England","White Collar","26.Dec.15",16041.11
"3944",100003944,"Dominic","Peake","Male",27,"England","White Collar","26.Dec.15",33463.13
"3945",100003945,"Carolyn","Chapman","Female",41,"England","Blue Collar","26.Dec.15",12434.03
"3946",100003946,"Steven","Hodges","Male",43,"England","Other","26.Dec.15",81498.88
"3947",100003947,"Isaac","Peters","Male",46,"England","Blue Collar","26.Dec.15",35219.88
"3948",100003948,"Owen","Baker","Male",18,"England","Blue Collar","26.Dec.15",3858.9
"3949",100003949,"Harry","Poole","Male",23,"England","White Collar","26.Dec.15",117946.76
"3950",100003950,"Lily","White","Female",44,"England","White Collar","26.Dec.15",24243.83
"3951",100003951,"Dylan","Harris","Male",30,"England","Other","26.Dec.15",62353.77
"3952",100003952,"Nicholas","Glover","Male",36,"England","Blue Collar","26.Dec.15",51263.69
"3958",100003958,"Piers","Carr","Male",42,"England","White Collar","27.Dec.15",55687.53
"3959",100003959,"Richard","Pullman","Male",43,"England","White Collar","27.Dec.15",24711.61
"3960",100003960,"Michael","Poole","Male",33,"England","White Collar","27.Dec.15",122294.27
"3961",100003961,"Leonard","Grant","Male",48,"England","Other","27.Dec.15",72061.71
"3962",100003962,"Sophie","Lewis","Female",32,"England","Blue Collar","27.Dec.15",50886.35
"3963",100003963,"Alexandra","Rutherford","Female",40,"England","White Collar","27.Dec.15",62802.4
"3964",100003964,"Brian","Kerr","Male",43,"England","White Collar","27.Dec.15",48270.26
"3965",100003965,"Emily","Brown","Female",46,"England","White Collar","27.Dec.15",67009.53
"3966",100003966,"Alison","Gill","Female",21,"England","Blue Collar","27.Dec.15",41703.21
"3967",100003967,"Sean","Hudson","Male",23,"England","Blue Collar","27.Dec.15",7211.67
"3974",100003974,"Chloe","Mackenzie","Female",31,"England","White Collar","28.Dec.15",27031.96
"3975",100003975,"Colin","Lambert","Male",37,"England","White Collar","28.Dec.15",10887.08
"3976",100003976,"Keith","Simpson","Male",36,"England","White Collar","28.Dec.15",24904.09
"3977",100003977,"Brian","Hunter","Male",35,"England","White Collar","28.Dec.15",21753.37
"3978",100003978,"Scott","Gibson","Male",35,"England","White Collar","28.Dec.15",18055.9
"3984",100003984,"Tim","Nash","Male",25,"England","White Collar","29.Dec.15",5280.71
"3985",100003985,"Dominic","May","Male",38,"England","White Collar","29.Dec.15",63644.91
"3986",100003986,"Joseph","Short","Male",44,"England","Blue Collar","29.Dec.15",59591.3
"3987",100003987,"Lily","Springer","Female",35,"England","Blue Collar","29.Dec.15",21420.72
"3988",100003988,"Theresa","Forsyth","Female",30,"England","White Collar","29.Dec.15",4570.98
"3989",100003989,"Tim","Berry","Male",26,"England","White Collar","29.Dec.15",36964.26
"3990",100003990,"Rachel","Johnston","Female",41,"England","White Collar","29.Dec.15",83616.58
"3991",100003991,"Sue","Cornish","Female",30,"England","White Collar","29.Dec.15",139784.01
